disruption_id,role_id,industry_id,year,automation_risk_score,ai_replacement_index,future_safe_score
663,5,15,2022,6.66,10.0,93.03
664,5,15,2023,9.79,8.89,90.86
665,5,15,2024,9.64,6.66,89.46
666,5,16,2018,6.28,9.27,92.62
667,5,16,2019,6.96,10.64,92.04
668,5,16,2020,5.3,6.49,93.73
669,5,16,2021,6.14,10.01,95.17
670,5,16,2022,10.86,13.64,90.17
671,5,16,2023,14.33,14.36,85.54
672,5,16,2024,11.13,13.15,90.19
673,5,17,2018,4.23,7.07,96.82
674,5,17,2019,6.12,6.58,93.71
675,5,17,2020,9.49,8.34,90.73
676,5,17,2021,11.29,12.22,87.55
677,5,17,2022,10.95,13.95,88.77
678,5,17,2023,14.67,12.04,84.8
679,5,17,2024,13.1,15.35,86.27
680,5,18,2018,10.17,7.02,89.37
681,5,18,2019,5.47,5.59,95.51
682,5,18,2020,8.06,9.41,92.48
683,5,18,2021,8.65,6.03,91.2
684,5,18,2022,15.15,11.94,84.94
685,5,18,2023,14.33,15.31,86.97
686,5,18,2024,14.93,17.43,83.82
687,5,19,2018,6.76,5.38,93.29
688,5,19,2019,5.28,7.01,95.1
689,5,19,2020,10.65,7.99,89.29
690,5,19,2021,8.57,11.21,92.49
691,5,19,2022,8.98,8.97,92.4
692,5,19,2023,11.01,9.83,87.61
693,5,19,2024,13.17,16.3,87.18
694,5,20,2018,3.9,4.26,96.17
695,5,20,2019,7.44,9.0,91.86
696,5,20,2020,7.09,9.36,92.23
697,5,20,2021,11.46,11.24,87.53
698,5,20,2022,10.35,12.31,91.13
699,5,20,2023,9.87,9.99,89.79
700,5,20,2024,12.28,14.8,86.74
701,6,1,2018,14.99,13.74,84.39
702,6,1,2019,16.58,16.12,82.64
703,6,1,2020,14.26,13.11,85.07
704,6,1,2021,16.99,21.46,83.55
705,6,1,2022,18.9,15.52,80.66
706,6,1,2023,17.65,18.2,81.63
707,6,1,2024,20.37,20.06,79.41
708,6,2,2018,16.01,19.91,84.26
709,6,2,2019,11.54,11.8,89.79
710,6,2,2020,12.99,11.75,85.82
711,6,2,2021,13.02,12.92,87.35
712,6,2,2022,18.06,20.0,81.61
713,6,2,2023,22.15,27.06,78.33
714,6,2,2024,20.9,20.02,78.3
715,6,3,2018,13.59,10.05,85.53
716,6,3,2019,13.35,15.22,87.47
717,6,3,2020,15.46,13.71,83.87
718,6,3,2021,12.71,13.19,88.14
719,6,3,2022,19.91,21.99,80.63
720,6,3,2023,18.6,18.74,82.72
721,6,3,2024,16.68,15.49,84.82
722,6,4,2018,8.35,9.75,92.15
723,6,4,2019,10.82,8.5,89.15
724,6,4,2020,13.8,10.84,85.87
725,6,4,2021,12.75,10.81,86.74
726,6,4,2022,15.68,12.28,82.94
727,6,4,2023,15.6,13.82,85.64
728,6,4,2024,20.27,19.81,81.07
729,6,5,2018,10.81,11.43,88.73
730,6,5,2019,14.81,18.28,83.78
731,6,5,2020,13.85,14.91,84.88
732,6,5,2021,14.88,14.89,86.27
733,6,5,2022,14.7,16.79,84.52
734,6,5,2023,17.8,14.94,83.57
735,6,5,2024,17.99,19.12,80.52
736,6,6,2018,10.95,11.17,90.51
737,6,6,2019,15.81,14.83,85.65
738,6,6,2020,13.12,12.59,86.1
739,6,6,2021,16.33,16.06,82.58
740,6,6,2022,16.85,17.96,82.65
741,6,6,2023,19.69,19.4,80.17
742,6,6,2024,20.68,18.45,80.12
743,6,7,2018,14.58,16.09,85.84
744,6,7,2019,15.02,11.45,86.42
745,6,7,2020,12.04,11.63,89.21
746,6,7,2021,16.21,18.51,82.61
747,6,7,2022,19.91,15.55,79.28
748,6,7,2023,17.13,14.06,83.02
749,6,7,2024,21.51,23.56,78.43
750,6,8,2018,13.77,12.22,86.62
751,6,8,2019,13.54,16.15,86.24
752,6,8,2020,11.19,10.48,89.62
753,6,8,2021,14.29,14.41,85.21
754,6,8,2022,12.15,14.25,86.68
755,6,8,2023,19.33,20.0,79.71
756,6,8,2024,21.32,23.09,77.3
757,6,9,2018,9.28,8.86,91.87
758,6,9,2019,10.07,10.88,90.29
759,6,9,2020,13.28,15.04,87.08
760,6,9,2021,14.95,14.57,86.07
761,6,9,2022,11.9,10.56,88.83
762,6,9,2023,15.97,19.61,85.14
763,6,9,2024,16.94,15.72,83.6
764,6,10,2018,9.88,7.9,88.68
765,6,10,2019,11.06,10.38,88.82
766,6,10,2020,12.47,11.19,87.75
767,6,10,2021,12.66,14.52,88.15
768,6,10,2022,16.54,16.07,84.69
769,6,10,2023,14.58,14.76,86.02
770,6,10,2024,21.34,21.41,79.8
771,6,11,2018,15.31,18.7,85.56
772,6,11,2019,12.02,12.86,87.11
773,6,11,2020,11.78,12.37,88.33
774,6,11,2021,17.67,20.67,83.73
775,6,11,2022,16.8,13.77,83.5
776,6,11,2023,20.95,21.1,80.39
777,6,11,2024,16.74,17.79,83.75
778,6,12,2018,11.98,12.77,87.47
779,6,12,2019,13.43,10.25,85.32
780,6,12,2020,13.69,12.41,86.43
781,6,12,2021,12.09,12.51,86.5
782,6,12,2022,13.64,13.66,87.15
783,6,12,2023,20.25,18.79,79.73
784,6,12,2024,16.89,19.12,83.07
785,6,13,2018,9.74,12.31,90.12
786,6,13,2019,8.97,8.61,91.89
787,6,13,2020,7.63,7.71,90.96
788,6,13,2021,13.65,11.0,87.23
789,6,13,2022,11.68,12.41,89.14
790,6,13,2023,16.24,16.69,83.97
791,6,13,2024,17.62,15.09,81.95
792,6,14,2018,12.88,15.27,88.21
793,6,14,2019,13.09,12.76,88.22
794,6,14,2020,9.6,12.21,89.95
795,6,14,2021,13.17,15.05,88.22
796,6,14,2022,12.42,13.17,86.65
797,6,14,2023,14.28,13.35,84.64
798,6,14,2024,15.5,17.47,83.43
799,6,15,2018,6.42,8.06,95.03
800,6,15,2019,9.25,8.52,90.01
801,6,15,2020,9.92,10.61,90.51
802,6,15,2021,12.86,12.48,85.7
803,6,15,2022,13.53,11.36,87.21
804,6,15,2023,18.1,18.28,81.81
805,6,15,2024,15.13,13.45,84.97
806,6,16,2018,7.78,11.03,93.12
807,6,16,2019,12.72,15.97,87.91
808,6,16,2020,14.39,17.03,84.92
809,6,16,2021,11.12,10.63,88.93
810,6,16,2022,13.71,10.86,86.87
811,6,16,2023,12.54,16.18,87.35
812,6,16,2024,18.14,17.95,82.15
813,6,17,2018,9.6,11.34,89.67
814,6,17,2019,14.59,14.94,86.25
815,6,17,2020,9.84,8.67,88.83
816,6,17,2021,11.69,12.75,88.22
817,6,17,2022,14.46,13.57,84.27
818,6,17,2023,16.2,13.2,82.72
819,6,17,2024,17.65,15.74,81.17
820,6,18,2018,14.59,17.43,84.01
821,6,18,2019,15.23,17.8,85.26
822,6,18,2020,12.71,12.0,86.33
823,6,18,2021,16.75,16.71,82.14
824,6,18,2022,16.67,18.5,83.08
825,6,18,2023,15.97,17.46,84.1
826,6,18,2024,22.19,21.7,78.14
827,6,19,2018,8.83,9.27,90.7
828,6,19,2019,11.42,11.06,87.13
829,6,19,2020,11.38,11.81,89.3
830,6,19,2021,11.76,13.12,87.33
831,6,19,2022,17.64,15.19,83.77
832,6,19,2023,17.85,15.34,82.99
833,6,19,2024,21.2,19.19,78.63
834,6,20,2018,10.65,11.45,90.41
835,6,20,2019,13.14,14.06,86.04
836,6,20,2020,11.48,13.38,87.99
837,6,20,2021,15.59,16.01,82.98
838,6,20,2022,17.19,16.58,82.6
839,6,20,2023,16.63,16.43,83.55
840,6,20,2024,18.29,17.02,81.23
841,7,1,2018,17.32,16.54,83.87
842,7,1,2019,17.35,16.39,81.97
843,7,1,2020,22.5,22.19,77.59
844,7,1,2021,18.81,21.83,80.56
845,7,1,2022,24.24,22.89,74.27
846,7,1,2023,25.27,29.33,74.17
847,7,1,2024,27.87,22.18,70.82
848,7,2,2018,20.38,20.54,80.6
849,7,2,2019,20.09,17.96,79.41
850,7,2,2020,20.52,21.46,80.27
851,7,2,2021,21.45,17.72,78.42
852,7,2,2022,26.76,22.46,74.13
853,7,2,2023,30.18,33.12,71.27
854,7,2,2024,25.91,24.48,74.81
855,7,3,2018,21.71,21.61,76.82
856,7,3,2019,17.41,15.25,83.94
857,7,3,2020,18.24,17.15,80.53
858,7,3,2021,22.16,19.15,78.15
859,7,3,2022,21.72,22.33,79.2
860,7,3,2023,24.7,21.48,75.44
861,7,3,2024,27.88,23.52,71.85
862,7,4,2018,16.78,14.56,82.98
863,7,4,2019,16.27,15.13,82.52
864,7,4,2020,16.65,13.43,82.23
865,7,4,2021,20.11,16.23,79.4
866,7,4,2022,18.82,21.05,81.09
867,7,4,2023,19.98,21.66,79.94
868,7,4,2024,26.29,27.33,73.25
869,7,5,2018,19.2,19.07,80.33
870,7,5,2019,17.12,15.93,84.05
871,7,5,2020,18.13,17.92,81.86
872,7,5,2021,22.28,24.55,77.97
873,7,5,2022,23.66,20.24,75.53
874,7,5,2023,24.14,19.88,76.36
875,7,5,2024,26.07,25.42,74.88
876,7,6,2018,21.51,20.88,77.48
877,7,6,2019,17.97,18.71,80.59
878,7,6,2020,22.16,23.36,76.43
879,7,6,2021,18.8,18.64,80.33
880,7,6,2022,24.71,27.6,76.77
881,7,6,2023,23.66,21.35,76.87
882,7,6,2024,29.79,28.76,69.74
883,7,7,2018,15.75,13.73,85.35
884,7,7,2019,22.36,22.23,77.61
885,7,7,2020,17.02,18.68,82.29
886,7,7,2021,18.36,17.86,82.42
887,7,7,2022,26.0,26.49,75.36
888,7,7,2023,25.48,25.63,74.11
889,7,7,2024,22.57,21.45,76.94
890,7,8,2018,16.74,17.58,82.18
891,7,8,2019,21.19,21.19,78.2
892,7,8,2020,21.71,20.27,76.9
893,7,8,2021,22.54,23.71,76.03
894,7,8,2022,18.35,17.89,80.97
895,7,8,2023,27.08,24.4,72.56
896,7,8,2024,23.84,22.89,75.47
897,7,9,2018,16.43,18.8,83.24
898,7,9,2019,16.72,16.89,82.08
899,7,9,2020,16.9,20.01,84.45
900,7,9,2021,20.5,21.29,79.0
901,7,9,2022,24.33,23.18,76.65
902,7,9,2023,20.95,18.03,77.91
903,7,9,2024,23.14,23.85,76.59
904,7,10,2018,18.92,19.62,81.36
905,7,10,2019,16.76,14.32,83.0
906,7,10,2020,16.79,15.63,84.45
907,7,10,2021,18.06,17.72,81.64
908,7,10,2022,23.77,23.39,74.79
909,7,10,2023,25.45,20.42,74.04
910,7,10,2024,25.16,25.79,74.62
911,7,11,2018,20.89,16.91,78.04
912,7,11,2019,19.38,20.37,81.26
913,7,11,2020,22.18,22.08,76.65
914,7,11,2021,18.83,21.69,80.72
915,7,11,2022,19.85,18.92,78.79
916,7,11,2023,25.34,28.83,75.79
917,7,11,2024,22.78,20.13,77.14
918,7,12,2018,18.74,22.41,80.41
919,7,12,2019,16.29,16.2,83.24
920,7,12,2020,21.16,21.93,78.46
921,7,12,2021,17.86,17.87,82.95
922,7,12,2022,21.57,24.58,78.23
923,7,12,2023,23.07,18.08,75.69
924,7,12,2024,22.94,23.14,76.3
925,7,13,2018,16.85,18.54,81.8
926,7,13,2019,18.76,20.11,82.28
927,7,13,2020,14.26,16.34,86.51
928,7,13,2021,20.65,18.29,79.22
929,7,13,2022,23.48,21.61,77.72
930,7,13,2023,20.0,19.17,79.29
931,7,13,2024,20.6,19.18,78.75
932,7,14,2018,15.77,14.11,85.17
933,7,14,2019,13.85,12.38,84.7
934,7,14,2020,20.32,22.65,80.94
935,7,14,2021,16.27,18.77,82.51
936,7,14,2022,18.94,19.42,79.64
937,7,14,2023,24.29,25.4,76.2
938,7,14,2024,26.67,25.53,73.32
939,7,15,2018,14.1,16.08,85.84
940,7,15,2019,16.35,14.15,83.18
941,7,15,2020,15.21,16.3,85.66
942,7,15,2021,18.37,20.49,80.73
943,7,15,2022,21.56,19.76,79.34
944,7,15,2023,21.26,22.93,77.57
945,7,15,2024,20.02,18.9,80.57
946,7,16,2018,13.93,16.69,86.11
947,7,16,2019,19.76,18.93,80.86
948,7,16,2020,17.82,19.42,82.96
949,7,16,2021,14.8,13.66,84.9
950,7,16,2022,21.74,25.49,78.77
951,7,16,2023,22.38,23.53,78.99
952,7,16,2024,20.66,21.2,80.08
953,7,17,2018,17.78,17.61,81.14
954,7,17,2019,21.77,24.21,76.78
955,7,17,2020,21.87,19.52,79.58
956,7,17,2021,22.07,20.48,78.13
957,7,17,2022,24.02,23.77,77.1
958,7,17,2023,27.38,25.83,72.6
959,7,17,2024,27.77,28.61,72.63
960,7,18,2018,18.78,17.62,82.12
961,7,18,2019,22.46,23.36,77.86
962,7,18,2020,22.82,21.97,76.34
963,7,18,2021,21.22,25.15,77.98
964,7,18,2022,20.78,21.85,78.42
965,7,18,2023,26.99,31.7,73.2
966,7,18,2024,25.59,27.9,75.82
967,7,19,2018,17.06,20.05,81.67
968,7,19,2019,15.79,18.01,84.61
969,7,19,2020,20.75,21.88,78.62
970,7,19,2021,21.82,18.06,78.18
971,7,19,2022,23.3,24.51,75.33
972,7,19,2023,22.21,22.73,77.29
973,7,19,2024,25.0,21.75,74.0
974,7,20,2018,17.73,21.85,81.34
975,7,20,2019,16.34,14.35,83.44
976,7,20,2020,16.32,19.76,82.29
977,7,20,2021,19.64,20.01,79.9
978,7,20,2022,21.64,21.56,78.34
979,7,20,2023,23.9,22.22,77.27
980,7,20,2024,22.76,20.53,76.39
981,8,1,2018,26.96,27.2,74.12
982,8,1,2019,29.24,27.46,70.53
983,8,1,2020,25.86,27.59,74.59
984,8,1,2021,25.75,23.79,73.41
985,8,1,2022,29.88,31.88,68.92
986,8,1,2023,30.78,35.93,69.02
987,8,1,2024,37.07,35.85,61.89
988,8,2,2018,29.66,25.14,68.95
989,8,2,2019,26.56,23.46,74.3
990,8,2,2020,25.92,29.08,74.57
991,8,2,2021,28.57,28.45,72.45
992,8,2,2022,34.61,31.52,64.31
993,8,2,2023,36.53,39.79,64.88
994,8,2,2024,37.58,39.03,63.82
995,8,3,2018,23.9,22.04,76.21
996,8,3,2019,24.92,26.75,75.59
997,8,3,2020,25.15,26.19,76.3
998,8,3,2021,30.7,29.36,68.53
999,8,3,2022,29.23,31.58,70.26
1000,8,3,2023,31.45,26.66,69.82
1001,8,3,2024,29.85,28.46,68.79
1002,8,4,2018,22.58,19.27,76.53
1003,8,4,2019,21.83,23.76,77.45
1004,8,4,2020,23.17,18.71,76.33
1005,8,4,2021,24.17,26.34,76.07
1006,8,4,2022,25.02,25.24,75.61
1007,8,4,2023,31.03,29.51,70.21
1008,8,4,2024,28.37,23.76,72.75
1009,8,5,2018,24.45,23.69,75.93
1010,8,5,2019,23.81,27.29,77.06
1011,8,5,2020,24.28,18.96,75.97
1012,8,5,2021,29.07,23.5,72.13
1013,8,5,2022,30.78,26.54,70.41
1014,8,5,2023,34.09,32.83,64.94
1015,8,5,2024,30.05,30.96,70.17
1016,8,6,2018,23.76,26.36,76.69
1017,8,6,2019,25.48,26.19,73.34
1018,8,6,2020,28.62,26.96,71.39
1019,8,6,2021,30.02,29.3,69.77
1020,8,6,2022,27.76,25.01,73.02
1021,8,6,2023,34.34,36.9,66.84
1022,8,6,2024,33.3,31.53,66.34
1023,8,7,2018,24.45,26.31,74.19
1024,8,7,2019,23.28,22.88,76.72
1025,8,7,2020,24.96,24.16,74.02
1026,8,7,2021,30.53,31.61,68.79
1027,8,7,2022,28.74,25.69,71.56
1028,8,7,2023,33.42,35.39,67.07
1029,8,7,2024,32.51,33.93,66.0
1030,8,8,2018,24.95,25.59,76.01
1031,8,8,2019,22.04,26.0,77.65
1032,8,8,2020,26.74,24.09,72.12
1033,8,8,2021,22.89,20.27,75.75
1034,8,8,2022,28.65,25.77,70.02
1035,8,8,2023,29.75,32.03,70.93
1036,8,8,2024,30.09,28.01,71.23
1037,8,9,2018,25.42,21.08,75.78
1038,8,9,2019,25.09,24.35,75.86
1039,8,9,2020,24.83,26.8,76.0
1040,8,9,2021,24.77,27.13,76.48
1041,8,9,2022,29.1,26.55,71.93
1042,8,9,2023,31.06,31.81,69.35
1043,8,9,2024,32.62,37.43,67.94
1044,8,10,2018,27.53,31.39,71.43
1045,8,10,2019,23.13,22.22,78.29
1046,8,10,2020,22.51,19.4,78.04
1047,8,10,2021,29.68,28.7,68.83
1048,8,10,2022,26.52,27.82,74.2
1049,8,10,2023,29.7,29.6,69.51
1050,8,10,2024,29.18,32.53,69.35
1051,8,11,2018,24.99,23.75,75.73
1052,8,11,2019,28.99,30.79,70.1
1053,8,11,2020,25.19,25.8,75.43
1054,8,11,2021,25.16,26.31,75.83
1055,8,11,2022,32.22,25.89,66.64
1056,8,11,2023,29.99,27.06,69.83
1057,8,11,2024,35.28,32.54,65.08
1058,8,12,2018,24.27,24.98,76.04
1059,8,12,2019,22.0,23.68,78.14
1060,8,12,2020,27.02,22.01,71.95
1061,8,12,2021,26.06,25.06,75.16
1062,8,12,2022,31.84,34.38,69.35
1063,8,12,2023,29.17,25.95,70.98
1064,8,12,2024,29.9,28.18,68.77
1065,8,13,2018,20.3,22.72,80.12
1066,8,13,2019,19.82,22.74,79.71
1067,8,13,2020,23.85,25.46,75.11
1068,8,13,2021,25.47,21.35,75.78
1069,8,13,2022,29.85,28.09,70.67
1070,8,13,2023,26.31,24.95,74.86
1071,8,13,2024,25.96,23.83,73.32
1072,8,14,2018,24.24,21.86,75.71
1073,8,14,2019,27.37,23.96,72.33
1074,8,14,2020,25.99,24.28,74.45
1075,8,14,2021,27.43,25.6,71.48
1076,8,14,2022,27.75,24.77,72.68
1077,8,14,2023,26.27,22.73,73.53
1078,8,14,2024,30.78,24.59,69.96
1079,8,15,2018,26.05,23.5,72.74
1080,8,15,2019,20.03,18.78,79.7
1081,8,15,2020,25.52,23.87,74.27
1082,8,15,2021,25.36,21.42,74.1
1083,8,15,2022,29.58,26.09,71.09
1084,8,15,2023,27.46,28.66,73.02
1085,8,15,2024,27.49,28.69,72.24
1086,8,16,2018,22.44,21.38,78.65
1087,8,16,2019,25.23,24.5,73.81
1088,8,16,2020,22.45,21.53,77.94
1089,8,16,2021,24.89,27.82,75.48
1090,8,16,2022,23.97,26.27,74.83
1091,8,16,2023,27.77,27.44,73.29
1092,8,16,2024,29.2,25.13,69.43
1093,8,17,2018,23.67,22.61,77.21
1094,8,17,2019,26.92,28.69,72.38
1095,8,17,2020,22.55,25.05,76.99
1096,8,17,2021,27.75,29.73,72.71
1097,8,17,2022,30.44,32.14,70.48
1098,8,17,2023,32.15,29.48,68.28
1099,8,17,2024,28.53,27.2,72.04
1100,8,18,2018,26.2,22.76,72.79
1101,8,18,2019,27.0,31.34,73.15
1102,8,18,2020,23.53,21.55,75.23
1103,8,18,2021,30.44,27.49,68.8
1104,8,18,2022,33.48,34.42,66.28
1105,8,18,2023,29.07,30.59,70.31
1106,8,18,2024,31.59,34.78,68.46
1107,8,19,2018,24.86,27.53,76.31
1108,8,19,2019,26.04,25.18,75.37
1109,8,19,2020,28.45,26.69,70.59
1110,8,19,2021,25.51,24.08,73.66
1111,8,19,2022,31.02,26.54,68.6
1112,8,19,2023,33.47,33.44,65.44
1113,8,19,2024,34.55,32.99,64.64
1114,8,20,2018,27.04,24.56,74.11
1115,8,20,2019,26.36,24.16,74.46
1116,8,20,2020,24.83,26.49,76.63
1117,8,20,2021,26.66,28.81,72.37
1118,8,20,2022,27.07,25.77,73.54
1119,8,20,2023,29.17,29.63,71.87
1120,8,20,2024,31.01,30.4,68.37
1121,9,1,2018,7.98,10.89,91.43
1122,9,1,2019,13.12,12.79,86.38
1123,9,1,2020,10.68,7.82,89.12
1124,9,1,2021,12.11,12.49,87.11
1125,9,1,2022,14.08,14.31,85.06
1126,9,1,2023,19.93,23.6,80.16
1127,9,1,2024,17.49,16.45,82.25
1128,9,2,2018,15.24,11.54,84.16
1129,9,2,2019,16.0,18.4,83.16
1130,9,2,2020,9.93,10.3,88.93
1131,9,2,2021,10.84,11.43,89.62
1132,9,2,2022,16.16,11.91,83.76
1133,9,2,2023,15.46,15.61,85.3
1134,9,2,2024,17.45,15.83,81.68
1135,9,3,2018,7.53,8.73,91.92
1136,9,3,2019,12.32,13.16,87.22
1137,9,3,2020,8.82,8.58,89.85
1138,9,3,2021,13.99,15.58,85.86
1139,9,3,2022,15.48,18.55,85.91
1140,9,3,2023,17.51,18.8,83.96
1141,9,3,2024,20.1,19.61,80.07
1142,9,4,2018,9.21,11.02,89.61
1143,9,4,2019,10.94,14.26,90.07
1144,9,4,2020,6.37,5.9,95.08
1145,9,4,2021,12.27,10.78,88.91
1146,9,4,2022,9.54,10.69,89.64
1147,9,4,2023,12.16,13.4,86.54
1148,9,4,2024,13.6,13.53,85.19
1149,9,5,2018,9.65,10.37,91.31
1150,9,5,2019,10.02,12.34,89.18
1151,9,5,2020,8.45,8.54,90.78
1152,9,5,2021,12.68,11.3,88.15
1153,9,5,2022,11.15,10.44,88.72
1154,9,5,2023,18.22,16.7,80.77
1155,9,5,2024,19.82,18.68,81.47
1156,9,6,2018,10.84,12.47,87.68
1157,9,6,2019,14.14,15.62,87.31
1158,9,6,2020,13.73,13.28,86.37
1159,9,6,2021,13.88,15.04,87.5
1160,9,6,2022,17.79,20.28,82.72
1161,9,6,2023,14.58,14.33,85.65
1162,9,6,2024,19.34,16.13,82.12
1163,9,7,2018,10.52,13.36,89.88
1164,9,7,2019,11.92,13.88,87.63
1165,9,7,2020,14.78,14.6,84.45
1166,9,7,2021,11.5,14.75,89.3
1167,9,7,2022,10.9,12.66,87.61
1168,9,7,2023,17.69,18.77,83.77
1169,9,7,2024,15.03,14.68,84.5
1170,9,8,2018,7.4,4.62,92.67
1171,9,8,2019,7.74,9.47,92.95
1172,9,8,2020,11.91,14.73,87.83
1173,9,8,2021,12.82,14.36,86.39
1174,9,8,2022,15.36,16.32,84.75
1175,9,8,2023,18.4,17.64,82.88
1176,9,8,2024,12.5,11.34,88.18
1177,9,9,2018,5.07,7.34,95.93
1178,9,9,2019,6.31,8.71,93.11
1179,9,9,2020,6.03,6.1,95.01
1180,9,9,2021,11.53,12.41,89.88
1181,9,9,2022,15.67,18.61,84.51
1182,9,9,2023,11.66,13.69,88.2
1183,9,9,2024,13.79,11.37,85.33
1184,9,10,2018,8.48,11.16,92.16
1185,9,10,2019,7.09,4.62,91.91
1186,9,10,2020,9.72,11.11,90.25
1187,9,10,2021,12.6,14.42,88.33
1188,9,10,2022,16.03,16.41,84.13
1189,9,10,2023,12.92,12.19,86.39
1190,9,10,2024,16.48,16.72,82.39
1191,9,11,2018,13.0,14.29,86.62
1192,9,11,2019,11.6,10.19,89.83
1193,9,11,2020,12.59,13.77,87.2
1194,9,11,2021,12.02,10.85,87.2
1195,9,11,2022,15.34,13.84,85.51
1196,9,11,2023,15.57,19.57,85.09
1197,9,11,2024,18.62,16.76,81.95
1198,9,12,2018,7.51,6.56,91.52
1199,9,12,2019,11.22,11.11,87.36
1200,9,12,2020,10.83,9.81,87.87
1201,9,12,2021,13.57,15.95,86.18
1202,9,12,2022,12.56,13.04,87.64
1203,9,12,2023,13.8,14.14,84.92
1204,9,12,2024,17.85,14.95,83.62
1205,9,13,2018,5.84,6.27,94.25
1206,9,13,2019,6.13,7.14,94.62
1207,9,13,2020,9.6,11.72,90.83
1208,9,13,2021,10.69,9.42,88.1
1209,9,13,2022,13.21,12.43,88.22
1210,9,13,2023,15.36,12.64,85.19
1211,9,13,2024,17.18,18.33,82.43
1212,9,14,2018,10.99,13.43,90.4
1213,9,14,2019,7.43,7.31,91.38
1214,9,14,2020,7.23,8.1,92.4
1215,9,14,2021,13.38,16.41,85.2
1216,9,14,2022,12.04,11.51,87.43
1217,9,14,2023,13.17,15.87,86.93
1218,9,14,2024,18.44,17.41,80.82
1219,9,15,2018,6.71,9.59,94.02
1220,9,15,2019,8.89,6.19,91.36
1221,9,15,2020,6.04,4.8,93.89
1222,9,15,2021,6.79,7.84,92.42
1223,9,15,2022,13.92,13.42,86.69
1224,9,15,2023,11.77,9.63,88.86
1225,9,15,2024,11.29,10.69,88.31
1226,9,16,2018,10.55,14.33,90.42
1227,9,16,2019,7.05,5.92,94.23
1228,9,16,2020,8.32,8.16,93.11
1229,9,16,2021,8.35,8.96,91.42
1230,9,16,2022,13.92,15.84,86.89
1231,9,16,2023,12.38,10.16,88.58
1232,9,16,2024,13.79,15.22,87.21
1233,9,17,2018,12.41,9.63,88.15
1234,9,17,2019,11.3,9.6,87.37
1235,9,17,2020,12.93,10.81,86.9
1236,9,17,2021,9.63,8.59,91.25
1237,9,17,2022,10.99,11.91,89.66
1238,9,17,2023,13.61,11.99,86.63
1239,9,17,2024,12.95,13.4,86.51
1240,9,18,2018,11.0,10.44,89.77
1241,9,18,2019,11.09,9.28,89.35
1242,9,18,2020,11.23,11.21,88.11
1243,9,18,2021,11.51,13.14,89.78
1244,9,18,2022,11.53,15.72,87.08
1245,9,18,2023,19.91,21.38,79.24
1246,9,18,2024,19.05,22.48,80.32
1247,9,19,2018,6.31,4.59,94.51
1248,9,19,2019,12.17,13.71,88.81
1249,9,19,2020,7.99,10.73,92.07
1250,9,19,2021,12.45,9.96,88.88
1251,9,19,2022,10.49,13.59,89.82
1252,9,19,2023,19.22,16.47,80.39
1253,9,19,2024,15.16,13.92,84.21
1254,9,20,2018,7.54,8.07,93.88
1255,9,20,2019,12.62,9.74,86.72
1256,9,20,2020,10.87,7.94,88.63
1257,9,20,2021,8.88,8.9,92.28
1258,9,20,2022,12.21,14.45,87.78
1259,9,20,2023,14.92,14.14,86.35
1260,9,20,2024,15.41,14.1,85.63
1261,10,1,2018,6.02,8.74,93.78
1262,10,1,2019,7.68,6.82,91.8
1263,10,1,2020,7.91,8.12,92.41
1264,10,1,2021,13.37,16.73,85.77
1265,10,1,2022,10.86,11.48,90.28
1266,10,1,2023,13.14,12.92,86.86
1267,10,1,2024,18.13,13.8,81.96
1268,10,2,2018,6.28,6.57,94.43
1269,10,2,2019,8.79,9.64,92.3
1270,10,2,2020,8.24,10.2,91.08
1271,10,2,2021,13.38,9.61,86.1
1272,10,2,2022,11.17,12.45,89.38
1273,10,2,2023,15.13,15.79,84.09
1274,10,2,2024,17.65,18.91,82.5
1275,10,3,2018,5.38,5.77,96.03
1276,10,3,2019,9.41,9.03,89.62
1277,10,3,2020,6.19,8.8,95.04
1278,10,3,2021,9.89,10.69,90.15
1279,10,3,2022,12.57,12.7,88.68
1280,10,3,2023,16.29,18.01,85.06
1281,10,3,2024,16.85,14.54,82.43
1282,10,4,2018,2.54,6.13,97.47
1283,10,4,2019,5.05,8.07,95.72
1284,10,4,2020,9.29,9.14,91.32
1285,10,4,2021,6.9,5.42,91.66
1286,10,4,2022,7.26,6.12,91.97
1287,10,4,2023,12.83,13.03,86.43
1288,10,4,2024,13.48,13.93,87.22
1289,10,5,2018,7.86,10.93,91.74
1290,10,5,2019,7.06,9.65,92.7
1291,10,5,2020,10.22,11.63,89.18
1292,10,5,2021,6.32,5.35,93.08
1293,10,5,2022,11.25,8.68,87.71
1294,10,5,2023,10.21,10.88,89.13
1295,10,5,2024,17.33,21.32,82.98
1296,10,6,2018,10.68,10.1,87.99
1297,10,6,2019,8.84,10.75,89.84
1298,10,6,2020,10.52,11.89,90.27
1299,10,6,2021,7.79,11.04,93.39
1300,10,6,2022,8.7,7.22,90.4
1301,10,6,2023,15.65,13.07,85.6
1302,10,6,2024,16.95,15.97,84.11
1303,10,7,2018,9.58,10.98,90.17
1304,10,7,2019,6.1,4.88,94.14
1305,10,7,2020,7.04,6.4,91.64
1306,10,7,2021,6.59,6.08,94.34
1307,10,7,2022,11.07,9.74,87.6
1308,10,7,2023,14.07,12.88,85.62
1309,10,7,2024,12.28,10.38,87.47
1310,10,8,2018,4.66,2.6,94.18
1311,10,8,2019,6.94,8.32,93.91
