trend_id,role_id,country_id,year,quarter,avg_salary_usd,salary_growth_pct,median_salary_usd
591,2,25,2020,,28748.79,2.23,26972.08
592,2,25,2021,,30772.94,7.04,28927.44
593,2,25,2022,,33242.44,8.02,30262.46
594,2,25,2023,,37746.53,13.55,35428.88
595,2,25,2024,,42665.87,13.03,39687.54
596,2,26,2018,,15476.33,,14818.55
597,2,26,2019,,16145.72,4.33,14838.53
598,2,26,2020,,17072.57,5.74,15686.32
599,2,26,2021,,18142.81,6.27,16627.85
600,2,26,2022,,19705.58,8.61,18889.17
601,2,26,2023,,22836.71,15.89,21210.02
602,2,26,2024,,25753.52,12.77,24837.1
603,2,27,2018,,18636.24,,17188.68
604,2,27,2019,,19068.12,2.32,18234.09
605,2,27,2020,,20193.58,5.9,19244.46
606,2,27,2021,,21074.91,4.36,19769.08
607,2,27,2022,,22066.08,4.7,20118.42
608,2,27,2023,,24967.38,13.15,23916.95
609,2,27,2024,,29187.52,16.9,26938.38
610,2,28,2018,,19165.87,,18134.52
611,2,28,2019,,20051.62,4.62,18290.81
612,2,28,2020,,20616.23,2.82,18885.14
613,2,28,2021,,22633.17,9.78,21206.75
614,2,28,2022,,24401.99,7.82,22919.26
615,2,28,2023,,27274.75,11.77,26215.91
616,2,28,2024,,31030.86,13.77,29839.14
617,2,29,2018,,28774.53,,27148.77
618,2,29,2019,,29957.81,4.11,29027.45
619,2,29,2020,,31674.18,5.73,30003.95
620,2,29,2021,,34697.12,9.54,32336.37
621,2,29,2022,,37067.86,6.83,34945.3
622,2,29,2023,,41913.43,13.07,39306.9
623,2,29,2024,,47732.63,13.88,43912.96
624,2,30,2018,,23692.45,,22962.4
625,2,30,2019,,24840.71,4.85,23275.26
626,2,30,2020,,26322.55,5.97,25359.27
627,2,30,2021,,27682.33,5.17,26350.08
628,2,30,2022,,29743.26,7.44,27990.83
629,2,30,2023,,32960.7,10.82,31841.16
630,2,30,2024,,37330.79,13.26,35343.87
631,2,31,2018,,23274.67,,21289.55
632,2,31,2019,,24602.57,5.71,22883.25
633,2,31,2020,,25536.43,3.8,23582.84
634,2,31,2021,,27683.1,8.41,25945.84
635,2,31,2022,,30186.7,9.04,28742.31
636,2,31,2023,,35296.18,16.93,32298.66
637,2,31,2024,,40117.15,13.66,37734.63
638,2,32,2018,,25760.5,,23795.94
639,2,32,2019,,26677.28,3.56,25587.89
640,2,32,2020,,27707.0,3.86,26135.96
641,2,32,2021,,29978.2,8.2,27581.98
642,2,32,2022,,32535.41,8.53,30027.24
643,2,32,2023,,36472.66,12.1,34341.75
644,2,32,2024,,40699.53,11.59,38121.41
645,2,33,2018,,33617.99,,30810.96
646,2,33,2019,,35411.87,5.34,34152.87
647,2,33,2020,,37417.25,5.66,35155.3
648,2,33,2021,,39305.85,5.05,37277.96
649,2,33,2022,,42180.63,7.31,40589.79
650,2,33,2023,,48428.67,14.81,45555.85
651,2,33,2024,,54059.94,11.63,50762.41
652,2,34,2018,,42175.3,,40166.22
653,2,34,2019,,44667.04,5.91,42647.23
654,2,34,2020,,45914.96,2.79,42457.2
655,2,34,2021,,49130.41,7.0,45797.62
656,2,34,2022,,52708.49,7.28,47974.96
657,2,34,2023,,59049.59,12.03,54591.35
658,2,34,2024,,67881.93,14.96,65089.93
659,2,35,2018,,21627.53,,20825.11
660,2,35,2019,,22283.69,3.03,20846.6
661,2,35,2020,,23106.01,3.69,22262.38
662,2,35,2021,,24201.74,4.74,22988.54
663,2,35,2022,,25399.77,4.95,23778.36
664,2,35,2023,,29558.1,16.37,27947.34
665,2,35,2024,,32533.01,10.06,31432.96
666,2,36,2018,,14236.46,,13356.2
667,2,36,2019,,14613.03,2.65,13798.54
668,2,36,2020,,15283.68,4.59,14486.25
669,2,36,2021,,16715.54,9.37,15604.64
670,2,36,2022,,18248.2,9.17,16958.81
671,2,36,2023,,20245.22,10.94,18578.45
672,2,36,2024,,22348.02,10.39,21271.26
673,2,37,2018,,15958.3,,14897.03
674,2,37,2019,,16496.48,3.37,15103.91
675,2,37,2020,,17129.88,3.84,16270.92
676,2,37,2021,,17847.64,4.19,16504.18
677,2,37,2022,,19483.07,9.16,18685.06
678,2,37,2023,,22383.72,14.89,21085.66
679,2,37,2024,,26027.48,16.28,24418.03
680,2,38,2018,,21449.25,,19787.94
681,2,38,2019,,22417.92,4.52,21032.89
682,2,38,2020,,23425.84,4.5,22028.0
683,2,38,2021,,25155.99,7.39,23885.24
684,2,38,2022,,26419.14,5.02,24870.78
685,2,38,2023,,30722.29,16.29,29683.43
686,2,38,2024,,33972.04,10.58,32742.64
687,2,39,2018,,48577.08,,46541.56
688,2,39,2019,,50967.82,4.92,49433.5
689,2,39,2020,,52536.26,3.08,50901.74
690,2,39,2021,,54660.14,4.04,50861.27
691,2,39,2022,,59310.88,8.51,54081.28
692,2,39,2023,,66115.18,11.47,60795.21
693,2,39,2024,,75634.52,14.4,70984.95
694,2,40,2018,,52377.7,,50793.65
695,2,40,2019,,54247.42,3.57,52559.92
696,2,40,2020,,56601.41,4.34,53226.84
697,2,40,2021,,61745.6,9.09,58951.96
698,2,40,2022,,67065.11,8.62,63195.98
699,2,40,2023,,76317.54,13.8,72186.73
700,2,40,2024,,86202.51,12.95,79463.05
701,2,41,2018,,38115.25,,35370.22
702,2,41,2019,,39713.73,4.19,38142.79
703,2,41,2020,,41780.55,5.2,39409.08
704,2,41,2021,,45109.1,7.97,42265.66
705,2,41,2022,,49603.85,9.96,47401.03
706,2,41,2023,,57907.38,16.74,53743.22
707,2,41,2024,,67687.19,16.89,63525.57
708,2,42,2018,,40477.56,,37544.16
709,2,42,2019,,42833.9,5.82,39819.97
710,2,42,2020,,43971.37,2.66,40332.37
711,2,42,2021,,48191.09,9.6,44706.01
712,2,42,2022,,52061.55,8.03,47775.29
713,2,42,2023,,57934.07,11.28,53786.85
714,2,42,2024,,64327.99,11.04,62173.71
715,2,43,2018,,60074.18,,55633.5
716,2,43,2019,,61738.75,2.77,58184.36
717,2,43,2020,,65169.72,5.56,62210.51
718,2,43,2021,,68050.15,4.42,66003.08
719,2,43,2022,,73705.89,8.31,68933.85
720,2,43,2023,,81978.97,11.22,75573.14
721,2,43,2024,,95786.78,16.84,88005.56
722,2,44,2018,,64998.24,,61398.5
723,2,44,2019,,68161.24,4.87,66014.99
724,2,44,2020,,69616.0,2.13,63503.56
725,2,44,2021,,75153.21,7.95,70524.63
726,2,44,2022,,80181.86,6.69,73098.78
727,2,44,2023,,92931.69,15.9,89508.94
728,2,44,2024,,103138.78,10.98,97493.28
729,2,45,2018,,69281.26,,63476.68
730,2,45,2019,,71700.59,3.49,65347.65
731,2,45,2020,,73760.79,2.87,70491.88
732,2,45,2021,,77923.88,5.64,72946.8
733,2,45,2022,,85526.6,9.76,79402.94
734,2,45,2023,,96154.3,12.43,90034.31
735,2,45,2024,,108346.95,12.68,100920.79
736,2,46,2018,,49994.1,,48310.0
737,2,46,2019,,52770.28,5.55,50841.7
738,2,46,2020,,54829.06,3.9,51151.22
739,2,46,2021,,57456.94,4.79,55164.11
740,2,46,2022,,62697.72,9.12,57095.6
741,2,46,2023,,71123.41,13.44,67423.47
742,2,46,2024,,82645.85,16.2,77170.25
743,2,47,2018,,34227.11,,32635.88
744,2,47,2019,,35644.5,4.14,32607.13
745,2,47,2020,,36613.67,2.72,33950.35
746,2,47,2021,,38849.95,6.11,37251.12
747,2,47,2022,,40496.83,4.24,37629.01
748,2,47,2023,,46146.9,13.95,42487.11
749,2,47,2024,,52109.34,12.92,49396.7
750,2,48,2018,,67383.73,,64129.88
751,2,48,2019,,69317.68,2.87,66353.61
752,2,48,2020,,71475.6,3.11,65826.1
753,2,48,2021,,78617.16,9.99,73874.67
754,2,48,2022,,81962.61,4.26,74647.87
755,2,48,2023,,90921.43,10.93,86867.28
756,2,48,2024,,102097.57,12.29,95945.54
757,2,49,2018,,98131.92,,93917.79
758,2,49,2019,,102990.36,4.95,99011.09
759,2,49,2020,,105144.12,2.09,99967.04
760,2,49,2021,,114270.86,8.68,107745.38
761,2,49,2022,,124076.87,8.58,114322.67
762,2,49,2023,,142411.25,14.78,135094.06
763,2,49,2024,,162529.12,14.13,155820.76
764,2,50,2018,,102733.82,,95398.79
765,2,50,2019,,105101.47,2.3,96111.69
766,2,50,2020,,109486.47,4.17,103142.35
767,2,50,2021,,114993.07,5.03,108433.6
768,2,50,2022,,126361.02,9.89,115880.81
769,2,50,2023,,142049.34,12.42,137035.67
770,2,50,2024,,164381.54,15.72,157559.11
771,2,51,2018,,15941.12,,15094.76
772,2,51,2019,,16674.26,4.6,15984.23
773,2,51,2020,,17147.86,2.84,15924.63
774,2,51,2021,,18536.86,8.1,17727.06
775,2,51,2022,,19886.71,7.28,18246.91
776,2,51,2023,,23103.13,16.17,21356.01
777,2,51,2024,,25950.33,12.32,24128.68
778,2,52,2018,,14183.59,,13494.08
779,2,52,2019,,14498.87,2.22,13696.8
780,2,52,2020,,14885.85,2.67,14294.77
781,2,52,2021,,15490.45,4.06,15006.82
782,2,52,2022,,16367.35,5.66,15781.17
783,2,52,2023,,18388.02,12.35,17172.04
784,2,52,2024,,20831.62,13.29,19777.72
785,2,53,2018,,10083.83,,9641.99
786,2,53,2019,,10401.08,3.15,9878.44
787,2,53,2020,,10983.85,5.6,10239.06
788,2,53,2021,,11943.58,8.74,11098.8
789,2,53,2022,,12643.17,5.86,12191.25
790,2,53,2023,,14041.74,11.06,12783.65
791,2,53,2024,,15782.47,12.4,14864.74
792,2,54,2018,,38461.78,,36383.86
793,2,54,2019,,40453.65,5.18,38743.52
794,2,54,2020,,42540.79,5.16,38974.4
795,2,54,2021,,45526.4,7.02,43228.42
796,2,54,2022,,47708.81,4.79,44844.65
797,2,54,2023,,54560.24,14.36,50947.19
798,2,54,2024,,62267.38,14.13,59279.87
799,2,55,2018,,27775.7,,26673.24
800,2,55,2019,,28917.47,4.11,27477.94
801,2,55,2020,,29697.64,2.7,28776.43
802,2,55,2021,,32437.33,9.23,31240.83
803,2,55,2022,,33829.99,4.29,31482.52
804,2,55,2023,,37707.22,11.46,35280.69
805,2,55,2024,,42972.39,13.96,40914.67
806,2,56,2018,,16082.61,,15046.82
807,2,56,2019,,16715.82,3.94,15284.72
808,2,56,2020,,17485.15,4.6,16668.53
809,2,56,2021,,19113.99,9.32,17644.46
810,2,56,2022,,20225.87,5.82,18540.42
811,2,56,2023,,23264.08,15.02,22389.37
812,2,56,2024,,26996.66,16.04,25914.89
813,2,57,2018,,78298.04,,72014.34
814,2,57,2019,,81512.7,4.11,78911.75
815,2,57,2020,,86202.88,5.75,78791.2
816,2,57,2021,,94461.84,9.58,87426.58
817,2,57,2022,,103653.57,9.73,94474.35
818,2,57,2023,,114142.24,10.12,108734.87
819,2,57,2024,,126453.58,10.79,116300.25
820,2,58,2018,,105733.69,,96849.11
821,2,58,2019,,110888.15,4.87,104583.45
822,2,58,2020,,114317.18,3.09,108616.53
823,2,58,2021,,125285.22,9.59,120337.91
824,2,58,2022,,135086.03,7.82,126062.65
825,2,58,2023,,155840.7,15.36,145660.89
826,2,58,2024,,179506.71,15.19,167941.45
827,2,59,2018,,11495.13,,10501.0
828,2,59,2019,,11752.93,2.24,11286.17
829,2,59,2020,,12384.82,5.38,11395.07
830,2,59,2021,,13212.94,6.69,12068.58
831,2,59,2022,,14452.36,9.38,13720.5
832,2,59,2023,,16844.81,16.55,16197.27
833,2,59,2024,,18999.95,12.79,18378.55
834,2,60,2018,,17853.24,,16457.29
835,2,60,2019,,18843.85,5.55,18006.27
836,2,60,2020,,19884.71,5.52,18127.75
837,2,60,2021,,20723.24,4.22,19089.95
838,2,60,2022,,22722.35,9.65,21935.32
839,2,60,2023,,26436.96,16.35,24164.84
840,2,60,2024,,30305.28,14.63,28864.71
841,3,1,2018,,74418.83,,70778.26
842,3,1,2019,,76994.84,3.46,70619.03
843,3,1,2020,,80752.31,4.88,73861.13
844,3,1,2021,,88822.38,9.99,83045.46
845,3,1,2022,,97379.25,9.63,93279.94
846,3,1,2023,,111662.75,14.67,108137.72
847,3,1,2024,,126888.82,13.64,115499.96
848,3,2,2018,,69162.08,,66747.53
849,3,2,2019,,72251.6,4.47,67416.62
850,3,2,2020,,76122.73,5.36,72903.15
851,3,2,2021,,81976.51,7.69,75167.06
852,3,2,2022,,85879.49,4.76,81892.52
853,3,2,2023,,95535.02,11.24,90552.68
854,3,2,2024,,105610.54,10.55,100859.38
855,3,3,2018,,64113.26,,60738.45
856,3,3,2019,,66866.48,4.29,61561.62
857,3,3,2020,,69724.97,4.27,63912.92
858,3,3,2021,,72798.32,4.41,67674.87
859,3,3,2022,,77019.03,5.8,72213.01
860,3,3,2023,,89370.24,16.04,82428.14
861,3,3,2024,,99631.84,11.48,94810.72
862,3,4,2018,,56034.64,,54337.29
863,3,4,2019,,59216.17,5.68,54975.29
864,3,4,2020,,62038.18,4.77,57572.45
865,3,4,2021,,64943.94,4.68,59952.32
866,3,4,2022,,68848.74,6.01,62894.43
867,3,4,2023,,77313.81,12.3,73742.4
868,3,4,2024,,87430.54,13.09,82922.85
869,3,5,2018,,73956.3,,67446.28
870,3,5,2019,,76690.83,3.7,73639.41
871,3,5,2020,,79908.85,4.2,74303.36
872,3,5,2021,,86835.86,8.67,81215.81
873,3,5,2022,,91004.1,4.8,84314.32
874,3,5,2023,,105828.1,16.29,99915.92
875,3,5,2024,,118976.29,12.42,113411.04
876,3,6,2018,,66076.71,,63469.34
877,3,6,2019,,69021.46,4.46,63513.9
878,3,6,2020,,72955.82,5.7,69025.67
879,3,6,2021,,76429.35,4.76,69782.67
880,3,6,2022,,84028.01,9.94,80715.59
881,3,6,2023,,93003.19,10.68,87497.11
882,3,6,2024,,104270.13,12.11,97774.15
883,3,7,2018,,53716.45,,49036.24
884,3,7,2019,,55706.25,3.7,52730.43
885,3,7,2020,,57050.43,2.41,52229.6
886,3,7,2021,,61634.06,8.03,57558.09
887,3,7,2022,,64827.65,5.18,59819.92
888,3,7,2023,,74171.46,14.41,71851.17
889,3,7,2024,,86232.18,16.26,79394.94
890,3,8,2018,,71610.42,,66802.7
891,3,8,2019,,75664.19,5.66,69513.85
892,3,8,2020,,77258.64,2.11,74603.23
893,3,8,2021,,81885.04,5.99,76101.7
894,3,8,2022,,85274.01,4.14,81107.44
895,3,8,2023,,99177.6,16.3,94430.16
896,3,8,2024,,111681.7,12.61,108007.5
897,3,9,2018,,67857.5,,65336.77
898,3,9,2019,,69492.78,2.41,64850.16
899,3,9,2020,,72785.8,4.74,66723.66
900,3,9,2021,,79194.15,8.8,73777.76
901,3,9,2022,,83369.23,5.27,79346.88
902,3,9,2023,,96095.18,15.26,89281.99
903,3,9,2024,,107439.41,11.81,103480.54
904,3,10,2018,,71126.95,,68631.32
905,3,10,2019,,73133.69,2.82,69090.45
906,3,10,2020,,77383.39,5.81,72089.3
907,3,10,2021,,84010.74,8.56,78373.11
908,3,10,2022,,88676.63,5.55,82489.08
909,3,10,2023,,99774.25,12.51,90805.06
910,3,10,2024,,111832.06,12.09,106689.74
911,3,11,2018,,90163.11,,83472.74
912,3,11,2019,,93187.25,3.35,88717.33
913,3,11,2020,,98539.26,5.74,93333.9
914,3,11,2021,,107845.81,9.44,101663.19
915,3,11,2022,,114984.2,6.62,110925.32
916,3,11,2023,,129901.12,12.97,123456.07
917,3,11,2024,,146229.53,12.57,140332.46
918,3,12,2018,,70319.61,,64964.69
919,3,12,2019,,74010.51,5.25,70700.57
920,3,12,2020,,76648.26,3.56,71270.19
921,3,12,2021,,79984.7,4.35,75552.44
922,3,12,2022,,84606.57,5.78,77582.12
923,3,12,2023,,94712.1,11.94,90667.11
924,3,12,2024,,105629.23,11.53,101650.55
925,3,13,2018,,57377.93,,53139.47
926,3,13,2019,,60427.41,5.31,56902.36
927,3,13,2020,,62281.02,3.07,58035.67
928,3,13,2021,,66081.07,6.1,62976.55
929,3,13,2022,,72615.36,9.89,69395.28
930,3,13,2023,,80816.39,11.29,74308.92
931,3,13,2024,,90579.66,12.08,86178.41
932,3,14,2018,,76515.26,,70580.66
933,3,14,2019,,79553.89,3.97,75134.38
934,3,14,2020,,83535.38,5.0,77712.37
935,3,14,2021,,90801.85,8.7,83087.84
936,3,14,2022,,98825.5,8.84,93627.47
937,3,14,2023,,110933.22,12.25,101080.68
938,3,14,2024,,126533.12,14.06,119891.69
939,3,15,2018,,75287.63,,72890.81
940,3,15,2019,,79284.79,5.31,74852.83
941,3,15,2020,,80914.39,2.06,76856.57
942,3,15,2021,,84779.35,4.78,79639.34
943,3,15,2022,,89148.38,5.15,82680.59
944,3,15,2023,,98967.89,11.01,93167.06
945,3,15,2024,,112614.77,13.79,108288.54
946,3,16,2018,,68282.51,,63418.58
947,3,16,2019,,71492.01,4.7,65355.91
948,3,16,2020,,74505.1,4.21,71216.13
949,3,16,2021,,81069.96,8.81,76287.1
950,3,16,2022,,88202.78,8.8,81557.9
951,3,16,2023,,98614.04,11.8,91948.18
952,3,16,2024,,112046.12,13.62,104609.0
953,3,17,2018,,57762.6,,54530.1
954,3,17,2019,,60861.6,5.37,58155.0
955,3,17,2020,,63691.69,4.65,61501.92
956,3,17,2021,,68655.14,7.79,64006.89
957,3,17,2022,,72521.97,5.63,69164.5
958,3,17,2023,,81112.73,11.85,75154.37
959,3,17,2024,,89625.97,10.5,82611.53
960,3,18,2018,,61488.86,,59079.12
961,3,18,2019,,65142.68,5.94,59289.01
962,3,18,2020,,66991.92,2.84,64743.23
963,3,18,2021,,70018.54,4.52,66448.3
964,3,18,2022,,73609.7,5.13,68635.69
965,3,18,2023,,81307.29,10.46,77468.39
966,3,18,2024,,90629.21,11.47,84589.56
967,3,19,2018,,65149.7,,62069.8
968,3,19,2019,,68616.3,5.32,65917.12
969,3,19,2020,,71479.66,4.17,65230.47
970,3,19,2021,,76692.24,7.29,71571.04
971,3,19,2022,,81426.68,6.17,77856.3
972,3,19,2023,,92780.66,13.94,87402.24
973,3,19,2024,,106718.33,15.02,99720.98
974,3,20,2018,,49710.5,,45510.07
975,3,20,2019,,51603.43,3.81,49300.17
976,3,20,2020,,53287.58,3.26,49725.47
977,3,20,2021,,57004.19,6.97,52817.73
978,3,20,2022,,59298.93,4.03,55616.14
979,3,20,2023,,67017.5,13.02,62390.91
980,3,20,2024,,77266.49,15.29,70390.75
981,3,21,2018,,17040.58,,15996.36
982,3,21,2019,,17851.74,4.76,16365.99
983,3,21,2020,,18727.7,4.91,17254.82
984,3,21,2021,,19935.01,6.45,18265.28
985,3,21,2022,,21037.54,5.53,20044.27
986,3,21,2023,,23531.73,11.86,22635.03
987,3,21,2024,,26771.85,13.77,25180.39
988,3,22,2018,,26331.5,,24681.19
989,3,22,2019,,26865.49,2.03,25121.65
990,3,22,2020,,27465.54,2.23,25845.08
991,3,22,2021,,29981.68,9.16,27714.68
992,3,22,2022,,31294.31,4.38,29503.94
993,3,22,2023,,36153.01,15.53,34513.87
994,3,22,2024,,41188.78,13.93,38229.6
995,3,23,2018,,17887.85,,16644.33
996,3,23,2019,,18645.91,4.24,17764.69
997,3,23,2020,,19690.24,5.6,18942.54
998,3,23,2021,,20786.63,5.57,19293.3
999,3,23,2022,,22267.78,7.13,20667.86
1000,3,23,2023,,25113.73,12.78,23304.84
1001,3,23,2024,,29245.89,16.45,27596.53
1002,3,24,2018,,16148.59,,15206.48
1003,3,24,2019,,16972.43,5.1,15972.62
1004,3,24,2020,,17492.64,3.07,16262.45
1005,3,24,2021,,19165.22,9.56,18034.13
1006,3,24,2022,,20002.5,4.37,18711.02
1007,3,24,2023,,22512.36,12.55,20621.97
1008,3,24,2024,,26044.53,15.69,24310.92
1009,3,25,2018,,16252.15,,15075.41
1010,3,25,2019,,16592.85,2.1,16038.24
1011,3,25,2020,,17019.41,2.57,15673.24
1012,3,25,2021,,18291.17,7.47,17396.57
1013,3,25,2022,,19218.15,5.07,18047.34
1014,3,25,2023,,22338.37,16.24,21498.27
1015,3,25,2024,,24924.72,11.58,23047.48
1016,3,26,2018,,10245.76,,9327.39
1017,3,26,2019,,10657.06,4.01,10306.96
1018,3,26,2020,,10976.84,3.0,10209.64
1019,3,26,2021,,11950.09,8.87,11251.4
1020,3,26,2022,,12565.56,5.15,11731.25
1021,3,26,2023,,14479.32,15.23,13275.16
1022,3,26,2024,,16533.62,14.19,15334.71
1023,3,27,2018,,11440.63,,10994.48
1024,3,27,2019,,12112.68,5.87,11437.14
1025,3,27,2020,,12736.04,5.15,11700.36
1026,3,27,2021,,13364.39,4.93,12438.3
1027,3,27,2022,,14230.55,6.48,13573.35
1028,3,27,2023,,15791.19,10.97,15252.44
1029,3,27,2024,,17868.41,13.15,16268.66
1030,3,28,2018,,12324.62,,11727.31
1031,3,28,2019,,12677.31,2.86,11727.9
1032,3,28,2020,,12981.82,2.4,12538.23
1033,3,28,2021,,13857.22,6.74,13414.59
1034,3,28,2022,,14642.14,5.66,13949.8
1035,3,28,2023,,16455.18,12.38,15949.71
1036,3,28,2024,,18281.34,11.1,17669.88
1037,3,29,2018,,17084.58,,16098.19
1038,3,29,2019,,17987.65,5.29,16651.08
1039,3,29,2020,,18617.29,3.5,17891.95
1040,3,29,2021,,19815.48,6.44,18375.11
1041,3,29,2022,,20666.31,4.29,19208.77
1042,3,29,2023,,23498.97,13.71,22153.28
1043,3,29,2024,,26524.44,12.87,24672.13
1044,3,30,2018,,14555.73,,13392.58
1045,3,30,2019,,15307.87,5.17,14336.59
1046,3,30,2020,,16143.53,5.46,15659.19
1047,3,30,2021,,17490.57,8.34,16628.16
1048,3,30,2022,,19024.68,8.77,17969.52
1049,3,30,2023,,21105.32,10.94,20215.9
1050,3,30,2024,,23363.16,10.7,21552.98
1051,3,31,2018,,16146.25,,15502.65
1052,3,31,2019,,16495.21,2.16,15797.69
1053,3,31,2020,,17468.62,5.9,15934.46
1054,3,31,2021,,18434.95,5.53,17272.19
1055,3,31,2022,,19370.51,5.07,18448.78
1056,3,31,2023,,21912.16,13.12,20277.62
1057,3,31,2024,,24713.12,12.78,23156.46
1058,3,32,2018,,15940.72,,14565.59
1059,3,32,2019,,16285.97,2.17,15690.34
1060,3,32,2020,,17164.37,5.39,15995.64
1061,3,32,2021,,17871.13,4.12,16635.02
1062,3,32,2022,,18712.63,4.71,17725.69
1063,3,32,2023,,21026.26,12.36,19947.65
1064,3,32,2024,,24579.75,16.9,23087.3
1065,3,33,2018,,21052.87,,19951.03
1066,3,33,2019,,21635.46,2.77,19986.56
1067,3,33,2020,,22772.46,5.26,21187.63
1068,3,33,2021,,24714.39,8.53,23920.79
1069,3,33,2022,,26779.93,8.36,25684.14
1070,3,33,2023,,29471.31,10.05,27467.94
1071,3,33,2024,,33502.15,13.68,32179.65
1072,3,34,2018,,23584.74,,22727.2
1073,3,34,2019,,24753.68,4.96,23001.43
1074,3,34,2020,,25740.64,3.99,23481.87
1075,3,34,2021,,28133.48,9.3,26963.13
1076,3,34,2022,,30104.55,7.01,28773.32
1077,3,34,2023,,34927.5,16.02,31982.43
1078,3,34,2024,,39937.82,14.34,37130.51
1079,3,35,2018,,12898.37,,12185.03
1080,3,35,2019,,13648.21,5.81,13134.53
1081,3,35,2020,,14455.81,5.92,13946.63
1082,3,35,2021,,15738.64,8.87,14938.02
1083,3,35,2022,,17051.55,8.34,16361.93
1084,3,35,2023,,19796.82,16.1,18466.46
1085,3,35,2024,,22427.16,13.29,20515.52
1086,3,36,2018,,10044.17,,9290.99
1087,3,36,2019,,10424.28,3.78,9752.64
1088,3,36,2020,,10992.83,5.45,10310.7
1089,3,36,2021,,11775.39,7.12,10983.89
1090,3,36,2022,,12855.07,9.17,12036.3
1091,3,36,2023,,14738.57,14.65,13726.29
1092,3,36,2024,,16584.76,12.53,15383.75
1093,3,37,2018,,8872.43,,8505.38
1094,3,37,2019,,9357.31,5.47,9004.47
1095,3,37,2020,,9599.96,2.59,8869.61
1096,3,37,2021,,10479.54,9.16,9910.04
1097,3,37,2022,,10945.21,4.44,9999.37
1098,3,37,2023,,12520.3,14.39,12048.68
1099,3,37,2024,,14153.17,13.04,13460.68
1100,3,38,2018,,13161.24,,12185.26
1101,3,38,2019,,13592.22,3.27,12949.29
1102,3,38,2020,,14259.1,4.91,13715.71
1103,3,38,2021,,15155.26,6.28,14174.92
1104,3,38,2022,,16359.01,7.94,15367.66
1105,3,38,2023,,18475.5,12.94,17488.2
1106,3,38,2024,,21456.2,16.13,20526.64
1107,3,39,2018,,27503.89,,25681.27
1108,3,39,2019,,28068.57,2.05,25774.62
1109,3,39,2020,,29664.01,5.68,27874.54
1110,3,39,2021,,31774.57,7.11,29983.66
1111,3,39,2022,,33580.77,5.68,30912.82
1112,3,39,2023,,37471.68,11.59,36040.12
1113,3,39,2024,,42495.71,13.41,40182.66
1114,3,40,2018,,31243.27,,29936.31
1115,3,40,2019,,31878.2,2.03,29397.4
1116,3,40,2020,,32684.44,2.53,31083.23
1117,3,40,2021,,34334.61,5.05,31501.78
1118,3,40,2022,,37689.01,9.77,36425.42
1119,3,40,2023,,43390.0,15.13,41411.33
1120,3,40,2024,,50725.6,16.91,47510.95
1121,3,41,2018,,22523.77,,21614.96
1122,3,41,2019,,23783.9,5.59,22168.86
1123,3,41,2020,,24321.45,2.26,22465.33
1124,3,41,2021,,26283.27,8.07,25156.0
1125,3,41,2022,,28310.61,7.71,27300.03
1126,3,41,2023,,31884.95,12.63,30683.18
1127,3,41,2024,,35107.54,10.11,32596.88
1128,3,42,2018,,26423.64,,25279.33
1129,3,42,2019,,27123.15,2.65,26166.82
1130,3,42,2020,,28514.8,5.13,27108.09
1131,3,42,2021,,30420.41,6.68,28396.54
1132,3,42,2022,,32606.61,7.19,30913.86
1133,3,42,2023,,37916.59,16.28,35062.28
1134,3,42,2024,,42470.43,12.01,40380.69
1135,3,43,2018,,32864.43,,30640.51
1136,3,43,2019,,33734.69,2.65,32292.5
1137,3,43,2020,,35112.31,4.08,33641.6
1138,3,43,2021,,37078.26,5.6,34994.34
1139,3,43,2022,,39178.43,5.66,37159.12
1140,3,43,2023,,45301.02,15.63,43714.23
1141,3,43,2024,,50579.01,11.65,47053.05
1142,3,44,2018,,35117.5,,33086.16
1143,3,44,2019,,36835.3,4.89,35464.43
1144,3,44,2020,,38758.58,5.22,36224.3
1145,3,44,2021,,41653.02,7.47,39203.95
1146,3,44,2022,,43429.46,4.26,42079.55
1147,3,44,2023,,50147.81,15.47,46023.04
1148,3,44,2024,,56626.51,12.92,52067.13
1149,3,45,2018,,39651.58,,36757.85
1150,3,45,2019,,40992.51,3.38,38584.27
1151,3,45,2020,,42617.46,3.96,39954.35
1152,3,45,2021,,44650.31,4.77,41786.93
1153,3,45,2022,,48028.32,7.57,44590.82
1154,3,45,2023,,55838.07,16.26,52803.83
1155,3,45,2024,,63804.58,14.27,60915.35
1156,3,46,2018,,31411.64,,30349.37
1157,3,46,2019,,33215.16,5.74,31513.28
1158,3,46,2020,,34022.59,2.43,31507.15
1159,3,46,2021,,35403.86,4.06,33539.46
1160,3,46,2022,,38754.86,9.47,35467.67
1161,3,46,2023,,43470.57,12.17,40905.08
1162,3,46,2024,,47972.88,10.36,45389.9
1163,3,47,2018,,22158.02,,20420.29
1164,3,47,2019,,22813.88,2.96,21904.47
1165,3,47,2020,,24021.65,5.29,22160.09
1166,3,47,2021,,25960.54,8.07,24982.85
1167,3,47,2022,,27059.99,4.24,26119.09
1168,3,47,2023,,31187.83,15.25,30182.56
1169,3,47,2024,,34351.54,10.14,32591.73
1170,3,48,2018,,44302.6,,40351.3
1171,3,48,2019,,45375.6,2.42,42651.22
1172,3,48,2020,,46731.67,2.99,43561.85
1173,3,48,2021,,50524.07,8.12,46277.68
1174,3,48,2022,,54753.71,8.37,50628.32
